,SurveyYear,group,fulltype,Val,fulltypegroup,gender,type
256,2010,0.2,OperatingExpensesperTeamMensTeam,22904.600000000002,OperatingExpensesperTeamMensTeam0.2,M,expenses
257,2010,0.2,OperatingExpensesperTeamWomensTeam,20439.2,OperatingExpensesperTeamWomensTeam0.2,W,expenses
258,2010,0.2,RevenuesMensTeam,80712.0,RevenuesMensTeam0.2,M,revenues
259,2010,0.2,RevenuesWomensTeam,72557.20000000001,RevenuesWomensTeam0.2,W,revenues
260,2010,0.3,OperatingExpensesperTeamMensTeam,28447.6,OperatingExpensesperTeamMensTeam0.3,M,expenses
261,2010,0.3,OperatingExpensesperTeamWomensTeam,25170.2,OperatingExpensesperTeamWomensTeam0.3,W,expenses
262,2010,0.3,RevenuesMensTeam,112216.0,RevenuesMensTeam0.3,M,revenues
263,2010,0.3,RevenuesWomensTeam,101176.59999999999,RevenuesWomensTeam0.3,W,revenues
264,2010,0.4,OperatingExpensesperTeamMensTeam,34544.4,OperatingExpensesperTeamMensTeam0.4,M,expenses
265,2010,0.4,OperatingExpensesperTeamWomensTeam,30151.600000000002,OperatingExpensesperTeamWomensTeam0.4,W,expenses
266,2010,0.4,RevenuesMensTeam,145098.0,RevenuesMensTeam0.4,M,revenues
267,2010,0.4,RevenuesWomensTeam,130365.20000000004,RevenuesWomensTeam0.4,W,revenues
268,2010,0.5,OperatingExpensesperTeamMensTeam,41436.0,OperatingExpensesperTeamMensTeam0.5,M,expenses
269,2010,0.5,OperatingExpensesperTeamWomensTeam,37539.0,OperatingExpensesperTeamWomensTeam0.5,W,expenses
270,2010,0.5,RevenuesMensTeam,207623.0,RevenuesMensTeam0.5,M,revenues
271,2010,0.5,RevenuesWomensTeam,175071.0,RevenuesWomensTeam0.5,W,revenues
272,2010,0.6,OperatingExpensesperTeamMensTeam,50769.2,OperatingExpensesperTeamMensTeam0.6,M,expenses
273,2010,0.6,OperatingExpensesperTeamWomensTeam,45998.4,OperatingExpensesperTeamWomensTeam0.6,W,expenses
274,2010,0.6,RevenuesMensTeam,294606.0,RevenuesMensTeam0.6,M,revenues
275,2010,0.6,RevenuesWomensTeam,254892.8,RevenuesWomensTeam0.6,W,revenues
276,2010,0.7,OperatingExpensesperTeamMensTeam,68506.19999999998,OperatingExpensesperTeamMensTeam0.7,M,expenses
277,2010,0.7,OperatingExpensesperTeamWomensTeam,61983.39999999998,OperatingExpensesperTeamWomensTeam0.7,W,expenses
278,2010,0.7,RevenuesMensTeam,416475.0,RevenuesMensTeam0.7,M,revenues
279,2010,0.7,RevenuesWomensTeam,349814.9999999996,RevenuesWomensTeam0.7,W,revenues
280,2010,0.8,OperatingExpensesperTeamMensTeam,134059.00000000003,OperatingExpensesperTeamMensTeam0.8,M,expenses
281,2010,0.8,OperatingExpensesperTeamWomensTeam,99573.20000000004,OperatingExpensesperTeamWomensTeam0.8,W,expenses
282,2010,0.8,RevenuesMensTeam,703232.0,RevenuesMensTeam0.8,M,revenues
283,2010,0.8,RevenuesWomensTeam,522339.60000000015,RevenuesWomensTeam0.8,W,revenues
284,2010,0.9,OperatingExpensesperTeamMensTeam,320795.00000000035,OperatingExpensesperTeamMensTeam0.9,M,expenses
285,2010,0.9,OperatingExpensesperTeamWomensTeam,216587.20000000004,OperatingExpensesperTeamWomensTeam0.9,W,expenses
286,2010,0.9,RevenuesMensTeam,1686244.0,RevenuesMensTeam0.9,M,revenues
287,2010,0.9,RevenuesWomensTeam,1023475.2000000002,RevenuesWomensTeam0.9,W,revenues
288,2011,0.1,OperatingExpensesperTeamMensTeam,16664.0,OperatingExpensesperTeamMensTeam0.1,M,expenses
289,2011,0.1,OperatingExpensesperTeamWomensTeam,14617.600000000002,OperatingExpensesperTeamWomensTeam0.1,W,expenses
290,2011,0.1,RevenuesMensTeam,51272.4,RevenuesMensTeam0.1,M,revenues
291,2011,0.1,RevenuesWomensTeam,48423.8,RevenuesWomensTeam0.1,W,revenues
292,2011,0.2,OperatingExpensesperTeamMensTeam,24057.600000000002,OperatingExpensesperTeamMensTeam0.2,M,expenses
293,2011,0.2,OperatingExpensesperTeamWomensTeam,21015.2,OperatingExpensesperTeamWomensTeam0.2,W,expenses
294,2011,0.2,RevenuesMensTeam,88015.00000000001,RevenuesMensTeam0.2,M,revenues
295,2011,0.2,RevenuesWomensTeam,78366.6,RevenuesWomensTeam0.2,W,revenues
296,2011,0.3,OperatingExpensesperTeamMensTeam,29729.2,OperatingExpensesperTeamMensTeam0.3,M,expenses
297,2011,0.3,OperatingExpensesperTeamWomensTeam,26542.0,OperatingExpensesperTeamWomensTeam0.3,W,expenses
298,2011,0.3,RevenuesMensTeam,122301.0,RevenuesMensTeam0.3,M,revenues
299,2011,0.3,RevenuesWomensTeam,108523.0,RevenuesWomensTeam0.3,W,revenues
300,2011,0.4,OperatingExpensesperTeamMensTeam,35857.0,OperatingExpensesperTeamMensTeam0.4,M,expenses
301,2011,0.4,OperatingExpensesperTeamWomensTeam,31937.600000000006,OperatingExpensesperTeamWomensTeam0.4,W,expenses
302,2011,0.4,RevenuesMensTeam,156753.60000000003,RevenuesMensTeam0.4,M,revenues
303,2011,0.4,RevenuesWomensTeam,141330.2,RevenuesWomensTeam0.4,W,revenues
304,2011,0.5,OperatingExpensesperTeamMensTeam,43149.0,OperatingExpensesperTeamMensTeam0.5,M,expenses
305,2011,0.5,OperatingExpensesperTeamWomensTeam,38655.0,OperatingExpensesperTeamWomensTeam0.5,W,expenses
306,2011,0.5,RevenuesMensTeam,220464.0,RevenuesMensTeam0.5,M,revenues
307,2011,0.5,RevenuesWomensTeam,188506.0,RevenuesWomensTeam0.5,W,revenues
308,2011,0.6,OperatingExpensesperTeamMensTeam,53265.2,OperatingExpensesperTeamMensTeam0.6,M,expenses
309,2011,0.6,OperatingExpensesperTeamWomensTeam,48669.0,OperatingExpensesperTeamWomensTeam0.6,W,expenses
310,2011,0.6,RevenuesMensTeam,306637.0,RevenuesMensTeam0.6,M,revenues
311,2011,0.6,RevenuesWomensTeam,271255.6,RevenuesWomensTeam0.6,W,revenues
312,2011,0.7,OperatingExpensesperTeamMensTeam,69909.4,OperatingExpensesperTeamMensTeam0.7,M,expenses
313,2011,0.7,OperatingExpensesperTeamWomensTeam,64158.2,OperatingExpensesperTeamWomensTeam0.7,W,expenses
314,2011,0.7,RevenuesMensTeam,445615.19999999995,RevenuesMensTeam0.7,M,revenues
315,2011,0.7,RevenuesWomensTeam,376570.6,RevenuesWomensTeam0.7,W,revenues
316,2011,0.8,OperatingExpensesperTeamMensTeam,149166.20000000007,OperatingExpensesperTeamMensTeam0.8,M,expenses
317,2011,0.8,OperatingExpensesperTeamWomensTeam,110570.40000000005,OperatingExpensesperTeamWomensTeam0.8,W,expenses
318,2011,0.8,RevenuesMensTeam,767529.8000000013,RevenuesMensTeam0.8,M,revenues
319,2011,0.8,RevenuesWomensTeam,605714.6,RevenuesWomensTeam0.8,W,revenues
320,2011,0.9,OperatingExpensesperTeamMensTeam,363493.00000000006,OperatingExpensesperTeamMensTeam0.9,M,expenses
321,2011,0.9,OperatingExpensesperTeamWomensTeam,231541.6000000001,OperatingExpensesperTeamWomensTeam0.9,W,expenses
322,2011,0.9,RevenuesMensTeam,1850542.1999999997,RevenuesMensTeam0.9,M,revenues
323,2011,0.9,RevenuesWomensTeam,1096632.8000000003,RevenuesWomensTeam0.9,W,revenues
324,2012,0.1,OperatingExpensesperTeamMensTeam,18071.800000000003,OperatingExpensesperTeamMensTeam0.1,M,expenses
325,2012,0.1,OperatingExpensesperTeamWomensTeam,14951.800000000001,OperatingExpensesperTeamWomensTeam0.1,W,expenses
326,2012,0.1,RevenuesMensTeam,52111.0,RevenuesMensTeam0.1,M,revenues
327,2012,0.1,RevenuesWomensTeam,49051.5,RevenuesWomensTeam0.1,W,revenues
328,2012,0.2,OperatingExpensesperTeamMensTeam,24439.8,OperatingExpensesperTeamMensTeam0.2,M,expenses
329,2012,0.2,OperatingExpensesperTeamWomensTeam,22277.600000000002,OperatingExpensesperTeamWomensTeam0.2,W,expenses
330,2012,0.2,RevenuesMensTeam,86869.8,RevenuesMensTeam0.2,M,revenues
331,2012,0.2,RevenuesWomensTeam,78170.40000000001,RevenuesWomensTeam0.2,W,revenues
332,2012,0.3,OperatingExpensesperTeamMensTeam,30890.8,OperatingExpensesperTeamMensTeam0.3,M,expenses
333,2012,0.3,OperatingExpensesperTeamWomensTeam,27190.8,OperatingExpensesperTeamWomensTeam0.3,W,expenses
334,2012,0.3,RevenuesMensTeam,125026.09999999999,RevenuesMensTeam0.3,M,revenues
335,2012,0.3,RevenuesWomensTeam,111889.6,RevenuesWomensTeam0.3,W,revenues
336,2012,0.4,OperatingExpensesperTeamMensTeam,37135.8,OperatingExpensesperTeamMensTeam0.4,M,expenses
337,2012,0.4,OperatingExpensesperTeamWomensTeam,33303.4,OperatingExpensesperTeamWomensTeam0.4,W,expenses
338,2012,0.4,RevenuesMensTeam,162322.6,RevenuesMensTeam0.4,M,revenues
339,2012,0.4,RevenuesWomensTeam,143643.4,RevenuesWomensTeam0.4,W,revenues
340,2012,0.5,OperatingExpensesperTeamMensTeam,45424.0,OperatingExpensesperTeamMensTeam0.5,M,expenses
341,2012,0.5,OperatingExpensesperTeamWomensTeam,40448.0,OperatingExpensesperTeamWomensTeam0.5,W,expenses
342,2012,0.5,RevenuesMensTeam,220210.5,RevenuesMensTeam0.5,M,revenues
343,2012,0.5,RevenuesWomensTeam,194087.5,RevenuesWomensTeam0.5,W,revenues
344,2012,0.6,OperatingExpensesperTeamMensTeam,55025.99999999999,OperatingExpensesperTeamMensTeam0.6,M,expenses
345,2012,0.6,OperatingExpensesperTeamWomensTeam,51045.59999999999,OperatingExpensesperTeamWomensTeam0.6,W,expenses
346,2012,0.6,RevenuesMensTeam,325723.19999999995,RevenuesMensTeam0.6,M,revenues
347,2012,0.6,RevenuesWomensTeam,285315.39999999997,RevenuesWomensTeam0.6,W,revenues
348,2012,0.7,OperatingExpensesperTeamMensTeam,74006.4,OperatingExpensesperTeamMensTeam0.7,M,expenses
349,2012,0.7,OperatingExpensesperTeamWomensTeam,66204.99999999999,OperatingExpensesperTeamWomensTeam0.7,W,expenses
350,2012,0.7,RevenuesMensTeam,463110.19999999995,RevenuesMensTeam0.7,M,revenues
351,2012,0.7,RevenuesWomensTeam,399102.1,RevenuesWomensTeam0.7,W,revenues
352,2012,0.8,OperatingExpensesperTeamMensTeam,147324.8000000002,OperatingExpensesperTeamMensTeam0.8,M,expenses
353,2012,0.8,OperatingExpensesperTeamWomensTeam,111899.6000000001,OperatingExpensesperTeamWomensTeam0.8,W,expenses
354,2012,0.8,RevenuesMensTeam,790001.4000000003,RevenuesMensTeam0.8,M,revenues
355,2012,0.8,RevenuesWomensTeam,610003.4,RevenuesWomensTeam0.8,W,revenues
356,2012,0.9,OperatingExpensesperTeamMensTeam,387890.8000000001,OperatingExpensesperTeamMensTeam0.9,M,expenses
357,2012,0.9,OperatingExpensesperTeamWomensTeam,240714.00000000012,OperatingExpensesperTeamWomensTeam0.9,W,expenses
358,2012,0.9,RevenuesMensTeam,1922571.2000000004,RevenuesMensTeam0.9,M,revenues
359,2012,0.9,RevenuesWomensTeam,1204388.4000000001,RevenuesWomensTeam0.9,W,revenues
360,2013,0.1,OperatingExpensesperTeamMensTeam,19488.5,OperatingExpensesperTeamMensTeam0.1,M,expenses
361,2013,0.1,OperatingExpensesperTeamWomensTeam,15801.0,OperatingExpensesperTeamWomensTeam0.1,W,expenses
362,2013,0.1,RevenuesMensTeam,56384.0,RevenuesMensTeam0.1,M,revenues
363,2013,0.1,RevenuesWomensTeam,50816.0,RevenuesWomensTeam0.1,W,revenues
364,2013,0.2,OperatingExpensesperTeamMensTeam,26236.0,OperatingExpensesperTeamMensTeam0.2,M,expenses
365,2013,0.2,OperatingExpensesperTeamWomensTeam,23250.0,OperatingExpensesperTeamWomensTeam0.2,W,expenses
366,2013,0.2,RevenuesMensTeam,94109.00000000003,RevenuesMensTeam0.2,M,revenues
367,2013,0.2,RevenuesWomensTeam,85341.0,RevenuesWomensTeam0.2,W,revenues
368,2013,0.3,OperatingExpensesperTeamMensTeam,31995.5,OperatingExpensesperTeamMensTeam0.3,M,expenses
369,2013,0.3,OperatingExpensesperTeamWomensTeam,28668.0,OperatingExpensesperTeamWomensTeam0.3,W,expenses
370,2013,0.3,RevenuesMensTeam,131149.2,RevenuesMensTeam0.3,M,revenues
371,2013,0.3,RevenuesWomensTeam,118660.0,RevenuesWomensTeam0.3,W,revenues
372,2013,0.4,OperatingExpensesperTeamMensTeam,39096.0,OperatingExpensesperTeamMensTeam0.4,M,expenses
373,2013,0.4,OperatingExpensesperTeamWomensTeam,33935.0,OperatingExpensesperTeamWomensTeam0.4,W,expenses
374,2013,0.4,RevenuesMensTeam,173754.2,RevenuesMensTeam0.4,M,revenues
375,2013,0.4,RevenuesWomensTeam,155906.0,RevenuesWomensTeam0.4,W,revenues
376,2013,0.5,OperatingExpensesperTeamMensTeam,46670.5,OperatingExpensesperTeamMensTeam0.5,M,expenses
377,2013,0.5,OperatingExpensesperTeamWomensTeam,41898.0,OperatingExpensesperTeamWomensTeam0.5,W,expenses
378,2013,0.5,RevenuesMensTeam,236050.0,RevenuesMensTeam0.5,M,revenues
379,2013,0.5,RevenuesWomensTeam,202533.0,RevenuesWomensTeam0.5,W,revenues
380,2013,0.6,OperatingExpensesperTeamMensTeam,58907.0,OperatingExpensesperTeamMensTeam0.6,M,expenses
381,2013,0.6,OperatingExpensesperTeamWomensTeam,52363.0,OperatingExpensesperTeamWomensTeam0.6,W,expenses
382,2013,0.6,RevenuesMensTeam,344378.8,RevenuesMensTeam0.6,M,revenues
383,2013,0.6,RevenuesWomensTeam,292358.0,RevenuesWomensTeam0.6,W,revenues
384,2013,0.7,OperatingExpensesperTeamMensTeam,75219.0,OperatingExpensesperTeamMensTeam0.7,M,expenses
385,2013,0.7,OperatingExpensesperTeamWomensTeam,68088.5,OperatingExpensesperTeamWomensTeam0.7,W,expenses
386,2013,0.7,RevenuesMensTeam,486991.59999999986,RevenuesMensTeam0.7,M,revenues
387,2013,0.7,RevenuesWomensTeam,414781.0,RevenuesWomensTeam0.7,W,revenues
388,2013,0.8,OperatingExpensesperTeamMensTeam,158317.0,OperatingExpensesperTeamMensTeam0.8,M,expenses
389,2013,0.8,OperatingExpensesperTeamWomensTeam,123508.0,OperatingExpensesperTeamWomensTeam0.8,W,expenses
390,2013,0.8,RevenuesMensTeam,856776.6000000006,RevenuesMensTeam0.8,M,revenues
391,2013,0.8,RevenuesWomensTeam,629883.0,RevenuesWomensTeam0.8,W,revenues
392,2013,0.9,OperatingExpensesperTeamMensTeam,405431.0,OperatingExpensesperTeamMensTeam0.9,M,expenses
393,2013,0.9,OperatingExpensesperTeamWomensTeam,259562.5,OperatingExpensesperTeamWomensTeam0.9,W,expenses
394,2013,0.9,RevenuesMensTeam,2063312.2,RevenuesMensTeam0.9,M,revenues
395,2013,0.9,RevenuesWomensTeam,1202179.0,RevenuesWomensTeam0.9,W,revenues
396,2014,0.1,OperatingExpensesperTeamMensTeam,20079.5,OperatingExpensesperTeamMensTeam0.1,M,expenses
397,2014,0.1,OperatingExpensesperTeamWomensTeam,16707.0,OperatingExpensesperTeamWomensTeam0.1,W,expenses
398,2014,0.1,RevenuesMensTeam,58002.6,RevenuesMensTeam0.1,M,revenues
399,2014,0.1,RevenuesWomensTeam,53013.9,RevenuesWomensTeam0.1,W,revenues
400,2014,0.2,OperatingExpensesperTeamMensTeam,27876.0,OperatingExpensesperTeamMensTeam0.2,M,expenses
401,2014,0.2,OperatingExpensesperTeamWomensTeam,24474.0,OperatingExpensesperTeamWomensTeam0.2,W,expenses
402,2014,0.2,RevenuesMensTeam,97678.4,RevenuesMensTeam0.2,M,revenues
403,2014,0.2,RevenuesWomensTeam,88585.40000000001,RevenuesWomensTeam0.2,W,revenues
404,2014,0.3,OperatingExpensesperTeamMensTeam,34106.5,OperatingExpensesperTeamMensTeam0.3,M,expenses
405,2014,0.3,OperatingExpensesperTeamWomensTeam,30364.5,OperatingExpensesperTeamWomensTeam0.3,W,expenses
406,2014,0.3,RevenuesMensTeam,138580.0,RevenuesMensTeam0.3,M,revenues
407,2014,0.3,RevenuesWomensTeam,124227.59999999999,RevenuesWomensTeam0.3,W,revenues
408,2014,0.4,OperatingExpensesperTeamMensTeam,41270.0,OperatingExpensesperTeamMensTeam0.4,M,expenses
409,2014,0.4,OperatingExpensesperTeamWomensTeam,36668.0,OperatingExpensesperTeamWomensTeam0.4,W,expenses
410,2014,0.4,RevenuesMensTeam,181095.2,RevenuesMensTeam0.4,M,revenues
411,2014,0.4,RevenuesWomensTeam,160691.6,RevenuesWomensTeam0.4,W,revenues
412,2014,0.5,OperatingExpensesperTeamMensTeam,49591.0,OperatingExpensesperTeamMensTeam0.5,M,expenses
413,2014,0.5,OperatingExpensesperTeamWomensTeam,44419.5,OperatingExpensesperTeamWomensTeam0.5,W,expenses
414,2014,0.5,RevenuesMensTeam,248013.0,RevenuesMensTeam0.5,M,revenues
415,2014,0.5,RevenuesWomensTeam,209501.5,RevenuesWomensTeam0.5,W,revenues
416,2014,0.6,OperatingExpensesperTeamMensTeam,61281.0,OperatingExpensesperTeamMensTeam0.6,M,expenses
417,2014,0.6,OperatingExpensesperTeamWomensTeam,54460.0,OperatingExpensesperTeamWomensTeam0.6,W,expenses
418,2014,0.6,RevenuesMensTeam,355598.0,RevenuesMensTeam0.6,M,revenues
419,2014,0.6,RevenuesWomensTeam,311760.0,RevenuesWomensTeam0.6,W,revenues
420,2014,0.7,OperatingExpensesperTeamMensTeam,81336.5,OperatingExpensesperTeamMensTeam0.7,M,expenses
421,2014,0.7,OperatingExpensesperTeamWomensTeam,72690.5,OperatingExpensesperTeamWomensTeam0.7,W,expenses
422,2014,0.7,RevenuesMensTeam,505200.79999999993,RevenuesMensTeam0.7,M,revenues
423,2014,0.7,RevenuesWomensTeam,427339.8999999999,RevenuesWomensTeam0.7,W,revenues
424,2014,0.8,OperatingExpensesperTeamMensTeam,160591.0,OperatingExpensesperTeamMensTeam0.8,M,expenses
425,2014,0.8,OperatingExpensesperTeamWomensTeam,121768.0,OperatingExpensesperTeamWomensTeam0.8,W,expenses
426,2014,0.8,RevenuesMensTeam,873185.2000000002,RevenuesMensTeam0.8,M,revenues
427,2014,0.8,RevenuesWomensTeam,652303.6000000001,RevenuesWomensTeam0.8,W,revenues
428,2014,0.9,OperatingExpensesperTeamMensTeam,425089.0,OperatingExpensesperTeamMensTeam0.9,M,expenses
429,2014,0.9,OperatingExpensesperTeamWomensTeam,288080.5,OperatingExpensesperTeamWomensTeam0.9,W,expenses
430,2014,0.9,RevenuesMensTeam,2156885.0,RevenuesMensTeam0.9,M,revenues
431,2014,0.9,RevenuesWomensTeam,1286950.2000000002,RevenuesWomensTeam0.9,W,revenues
432,2015,0.1,OperatingExpensesperTeamMensTeam,20584.0,OperatingExpensesperTeamMensTeam0.1,M,expenses
433,2015,0.1,OperatingExpensesperTeamWomensTeam,16391.0,OperatingExpensesperTeamWomensTeam0.1,W,expenses
434,2015,0.1,RevenuesMensTeam,59085.5,RevenuesMensTeam0.1,M,revenues
435,2015,0.1,RevenuesWomensTeam,54887.5,RevenuesWomensTeam0.1,W,revenues
436,2015,0.2,OperatingExpensesperTeamMensTeam,28124.0,OperatingExpensesperTeamMensTeam0.2,M,expenses
437,2015,0.2,OperatingExpensesperTeamWomensTeam,24647.0,OperatingExpensesperTeamWomensTeam0.2,W,expenses
438,2015,0.2,RevenuesMensTeam,100918.20000000001,RevenuesMensTeam0.2,M,revenues
439,2015,0.2,RevenuesWomensTeam,93010.00000000001,RevenuesWomensTeam0.2,W,revenues
440,2015,0.3,OperatingExpensesperTeamMensTeam,35030.0,OperatingExpensesperTeamMensTeam0.3,M,expenses
441,2015,0.3,OperatingExpensesperTeamWomensTeam,30366.0,OperatingExpensesperTeamWomensTeam0.3,W,expenses
442,2015,0.3,RevenuesMensTeam,143515.9,RevenuesMensTeam0.3,M,revenues
443,2015,0.3,RevenuesWomensTeam,127559.9,RevenuesWomensTeam0.3,W,revenues
444,2015,0.4,OperatingExpensesperTeamMensTeam,42016.0,OperatingExpensesperTeamMensTeam0.4,M,expenses
445,2015,0.4,OperatingExpensesperTeamWomensTeam,36804.0,OperatingExpensesperTeamWomensTeam0.4,W,expenses
446,2015,0.4,RevenuesMensTeam,188430.6,RevenuesMensTeam0.4,M,revenues
447,2015,0.4,RevenuesWomensTeam,169420.40000000002,RevenuesWomensTeam0.4,W,revenues
448,2015,0.5,OperatingExpensesperTeamMensTeam,50664.0,OperatingExpensesperTeamMensTeam0.5,M,expenses
449,2015,0.5,OperatingExpensesperTeamWomensTeam,44111.0,OperatingExpensesperTeamWomensTeam0.5,W,expenses
450,2015,0.5,RevenuesMensTeam,253870.0,RevenuesMensTeam0.5,M,revenues
451,2015,0.5,RevenuesWomensTeam,212586.0,RevenuesWomensTeam0.5,W,revenues
452,2015,0.6,OperatingExpensesperTeamMensTeam,63685.0,OperatingExpensesperTeamMensTeam0.6,M,expenses
453,2015,0.6,OperatingExpensesperTeamWomensTeam,56983.0,OperatingExpensesperTeamWomensTeam0.6,W,expenses
454,2015,0.6,RevenuesMensTeam,372359.0,RevenuesMensTeam0.6,M,revenues
455,2015,0.6,RevenuesWomensTeam,314461.4,RevenuesWomensTeam0.6,W,revenues
456,2015,0.7,OperatingExpensesperTeamMensTeam,83016.0,OperatingExpensesperTeamMensTeam0.7,M,expenses
457,2015,0.7,OperatingExpensesperTeamWomensTeam,73520.0,OperatingExpensesperTeamWomensTeam0.7,W,expenses
458,2015,0.7,RevenuesMensTeam,513178.1,RevenuesMensTeam0.7,M,revenues
459,2015,0.7,RevenuesWomensTeam,446886.8999999998,RevenuesWomensTeam0.7,W,revenues
460,2015,0.8,OperatingExpensesperTeamMensTeam,155152.0,OperatingExpensesperTeamMensTeam0.8,M,expenses
461,2015,0.8,OperatingExpensesperTeamWomensTeam,122831.0,OperatingExpensesperTeamWomensTeam0.8,W,expenses
462,2015,0.8,RevenuesMensTeam,883393.6000000001,RevenuesMensTeam0.8,M,revenues
463,2015,0.8,RevenuesWomensTeam,646349.8000000005,RevenuesWomensTeam0.8,W,revenues
464,2015,0.9,OperatingExpensesperTeamMensTeam,450471.0,OperatingExpensesperTeamMensTeam0.9,M,expenses
465,2015,0.9,OperatingExpensesperTeamWomensTeam,288397.0,OperatingExpensesperTeamWomensTeam0.9,W,expenses
466,2015,0.9,RevenuesMensTeam,2257736.6,RevenuesMensTeam0.9,M,revenues
467,2015,0.9,RevenuesWomensTeam,1340449.4000000001,RevenuesWomensTeam0.9,W,revenues
468,2016,0.1,OperatingExpensesperTeamMensTeam,21645.0,OperatingExpensesperTeamMensTeam0.1,M,expenses
469,2016,0.1,OperatingExpensesperTeamWomensTeam,17235.0,OperatingExpensesperTeamWomensTeam0.1,W,expenses
470,2016,0.1,RevenuesMensTeam,60941.0,RevenuesMensTeam0.1,M,revenues
471,2016,0.1,RevenuesWomensTeam,56938.0,RevenuesWomensTeam0.1,W,revenues
472,2016,0.2,OperatingExpensesperTeamMensTeam,29487.0,OperatingExpensesperTeamMensTeam0.2,M,expenses
473,2016,0.2,OperatingExpensesperTeamWomensTeam,25083.0,OperatingExpensesperTeamWomensTeam0.2,W,expenses
474,2016,0.2,RevenuesMensTeam,102312.0,RevenuesMensTeam0.2,M,revenues
475,2016,0.2,RevenuesWomensTeam,94860.40000000001,RevenuesWomensTeam0.2,W,revenues
476,2016,0.3,OperatingExpensesperTeamMensTeam,36369.0,OperatingExpensesperTeamMensTeam0.3,M,expenses
477,2016,0.3,OperatingExpensesperTeamWomensTeam,31841.5,OperatingExpensesperTeamWomensTeam0.3,W,expenses
478,2016,0.3,RevenuesMensTeam,149668.4,RevenuesMensTeam0.3,M,revenues
479,2016,0.3,RevenuesWomensTeam,133642.09999999998,RevenuesWomensTeam0.3,W,revenues
480,2016,0.4,OperatingExpensesperTeamMensTeam,42760.0,OperatingExpensesperTeamMensTeam0.4,M,expenses
481,2016,0.4,OperatingExpensesperTeamWomensTeam,38318.0,OperatingExpensesperTeamWomensTeam0.4,W,expenses
482,2016,0.4,RevenuesMensTeam,196851.0,RevenuesMensTeam0.4,M,revenues
483,2016,0.4,RevenuesWomensTeam,172834.2,RevenuesWomensTeam0.4,W,revenues
484,2016,0.5,OperatingExpensesperTeamMensTeam,51886.0,OperatingExpensesperTeamMensTeam0.5,M,expenses
485,2016,0.5,OperatingExpensesperTeamWomensTeam,46808.5,OperatingExpensesperTeamWomensTeam0.5,W,expenses
486,2016,0.5,RevenuesMensTeam,261549.0,RevenuesMensTeam0.5,M,revenues
487,2016,0.5,RevenuesWomensTeam,231348.0,RevenuesWomensTeam0.5,W,revenues
488,2016,0.6,OperatingExpensesperTeamMensTeam,64227.0,OperatingExpensesperTeamMensTeam0.6,M,expenses
489,2016,0.6,OperatingExpensesperTeamWomensTeam,58834.0,OperatingExpensesperTeamWomensTeam0.6,W,expenses
490,2016,0.6,RevenuesMensTeam,371694.39999999985,RevenuesMensTeam0.6,M,revenues
491,2016,0.6,RevenuesWomensTeam,325147.8,RevenuesWomensTeam0.6,W,revenues
492,2016,0.7,OperatingExpensesperTeamMensTeam,86492.5,OperatingExpensesperTeamMensTeam0.7,M,expenses
493,2016,0.7,OperatingExpensesperTeamWomensTeam,76662.5,OperatingExpensesperTeamWomensTeam0.7,W,expenses
494,2016,0.7,RevenuesMensTeam,533563.3999999994,RevenuesMensTeam0.7,M,revenues
495,2016,0.7,RevenuesWomensTeam,461843.89999999985,RevenuesWomensTeam0.7,W,revenues
496,2016,0.8,OperatingExpensesperTeamMensTeam,171765.0,OperatingExpensesperTeamMensTeam0.8,M,expenses
497,2016,0.8,OperatingExpensesperTeamWomensTeam,131031.0,OperatingExpensesperTeamWomensTeam0.8,W,expenses
498,2016,0.8,RevenuesMensTeam,902638.0000000006,RevenuesMensTeam0.8,M,revenues
499,2016,0.8,RevenuesWomensTeam,698478.2000000002,RevenuesWomensTeam0.8,W,revenues
500,2016,0.9,OperatingExpensesperTeamMensTeam,481414.5,OperatingExpensesperTeamMensTeam0.9,M,expenses
501,2016,0.9,OperatingExpensesperTeamWomensTeam,291625.5,OperatingExpensesperTeamWomensTeam0.9,W,expenses
502,2016,0.9,RevenuesMensTeam,2419490.2,RevenuesMensTeam0.9,M,revenues
503,2016,0.9,RevenuesWomensTeam,1430350.9,RevenuesWomensTeam0.9,W,revenues
504,2017,0.1,OperatingExpensesperTeamMensTeam,20835.0,OperatingExpensesperTeamMensTeam0.1,M,expenses
505,2017,0.1,OperatingExpensesperTeamWomensTeam,17313.4,OperatingExpensesperTeamWomensTeam0.1,W,expenses
506,2017,0.1,RevenuesMensTeam,62684.0,RevenuesMensTeam0.1,M,revenues
507,2017,0.1,RevenuesWomensTeam,57845.0,RevenuesWomensTeam0.1,W,revenues
508,2017,0.2,OperatingExpensesperTeamMensTeam,29449.8,OperatingExpensesperTeamMensTeam0.2,M,expenses
509,2017,0.2,OperatingExpensesperTeamWomensTeam,25640.600000000002,OperatingExpensesperTeamWomensTeam0.2,W,expenses
510,2017,0.2,RevenuesMensTeam,105240.0,RevenuesMensTeam0.2,M,revenues
511,2017,0.2,RevenuesWomensTeam,98103.4,RevenuesWomensTeam0.2,W,revenues
512,2017,0.3,OperatingExpensesperTeamMensTeam,36034.799999999996,OperatingExpensesperTeamMensTeam0.3,M,expenses
513,2017,0.3,OperatingExpensesperTeamWomensTeam,31661.2,OperatingExpensesperTeamWomensTeam0.3,W,expenses
514,2017,0.3,RevenuesMensTeam,154301.5,RevenuesMensTeam0.3,M,revenues
